codigo_ncm,descricao_ncm
84433291,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de impressão por meio de placas, cilindros e outros elementos de impressão da posição 84.42; outras impressoras, aparelhos de copiar e aparelhos de telecopiar (fax), mesmo combinados entre si; partes e acessórios. - Impressoras de código de barras postais, tipo 3 em 5, a jato de tinta fluorescente, com velocidade de até 4,5 m/s e passo de 1,4 mm"
03037920,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes congelados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04. - Pescada,Congelada,Exc.Figado,Ovas,Semen"
37022010,"Produtos das indústrias químicas ou das indústrias conexas - Produtos para fotografia e cinematografia. - Filmes fotográficos sensibilizados, não impressionados, em rolos, de matérias diferentes do papel, cartão ou dos têxteis; filmes fotográficos de revelação e cópia instantâneas, em rolos, sensibilizados, não impressionados. - Filmes Revel.Instant.P/Fotogr.A Cor.,Em Rol"
84490091,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - NÃO INFORMADO - De máquinas ou aparelhos para fabricação de falsos tecidos (tecidos não tecidos)"
62062000,"Matérias têxteis e suas obras - Vestuário e seus acessórios, exceto de malha. - Camisas (Camiseiros*), blusas, blusaschemisiers(blusas-camiseiros*), de uso feminino. - - De lã ou de pelos finos"
84133030,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos. - Para óleo lubrificante"
29124990,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Aldeídos, mesmo que contenham outras funções oxigenadas; polímeros cíclicos dos aldeídos; paraformaldeído. - Outros"
72125000,"Metais comuns e suas obras - Ferro fundido, ferro e aço. - Produtos laminados planos, de ferro ou aço não ligado, de largura inferior a 600 mm, folheados ou chapeados, ou revestidos. - Lam.Plan.Larg<600mm Revest.Out.Materias"
26100010,"Produtos minerais - Minérios, escórias e cinzas. - NÃO INFORMADO - Cromita"
94051010,"Mercadorias e produtos diversos - Móveis; mobiliário médico-cirúrgico; colchões, almofadas e semelhantes; luminárias e aparelhos de iluminação não especificados nem compreendidos noutros Capítulos; anúncios, cartazes ou tabuletas e placas indicadoras, luminosos e artigos semelhantes; construções pré-fabricadas. - Luminárias e aparelhos de iluminação (incluindo os projetores), e suas partes, não especificados nem compreendidos noutras posições; anúncios, cartazes ou tabuletas e placas indicadoras, luminosos, e artigos semelhantes, que contenham uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas noutras posições. - Lâmpadas escialíticas (luzes sem sombra, do tipo utilizado em medicina, cirurgia, odontologia)"
96061000,"Mercadorias e produtos diversos - Obras diversas. - Botões, incluindo os de pressão; formas e outras partes, de botões ou de botões de pressão; esboços de botões. - - Botões de pressão e suas partes"
29124949,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Aldeídos, mesmo que contenham outras funções oxigenadas; polímeros cíclicos dos aldeídos; paraformaldeído. - Outros"
48131000,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - Papel para cigarros, mesmo cortado nas dimensões próprias, em cadernos ou em tubos. - - Em cadernos ou em tubos"
28030019,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - NÃO INFORMADO - Outros"
85322390,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Condensadores elétricos, fixos, variáveis ou ajustáveis. - Outros"
38112131,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Preparações antidetonantes, inibidores de oxidação, aditivos peptizantes, beneficiadores de viscosidade, aditivos anticorrosivos e outros aditivos preparados, para óleos minerais (incluindo a gasolina) ou para outros líquidos utilizados para os mesmos fins que os óleos minerais. - Dispers.D/Tbn.Menor D/170 C/Ol.D/Pet.Nin.Be"
49029000,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas. - Jornais e publicações periódicas, impressos, mesmo ilustrados ou que contenham publicidade. - - Outros"
90278020,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Instrumentos e aparelhos para análises físicas ou químicas (por exemplo, polarímetros, refratômetros, espectrômetros, analisadores de gás ou de fumaça (fumos)); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou semelhantes ou para medidas calorimétricas, acústicas ou fotométricas (incluindo os indica - Espectrômetros de massa"
85255022,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Aparelhos transmissores (emissores) para radiodifusão ou televisão, mesmo que incorporem um aparelho receptor ou um aparelho de gravação ou de reprodução de som; câmeras de televisão, câmeras fotográficas digitais e câmeras de vídeo. - Em banda UHF, de frequência igual ou superior a 2,0 GHz, mas não superior a 2,7 GHz, com potência de saída igual ou superior a 10 W, mas não superior a 100 W"
28418090,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Sais dos ácidos oxometálicos ou peroxometálicos. - Outros"
85251039,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Aparelhos transmissores (emissores) para radiodifusão ou televisão, mesmo que incorporem um aparelho receptor ou um aparelho de gravação ou de reprodução de som; câmeras de televisão, câmeras fotográficas digitais e câmeras de vídeo. - Outros Apars.Transmissores De Televisao"
90082010,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Aparelhos de projeção fixa; aparelhos fotográficos de ampliação ou de redução. - Leitoras De Microfilmes"
89079000,"Material de transporte - Embarcações e estruturas flutuantes. - Outras estruturas flutuantes (por exemplo, balsas, reservatórios, caixões, boias de amarração, boias de sinalização e semelhantes). - - Outras"
73193000,"Metais comuns e suas obras - Obras de ferro fundido, ferro ou aço. - Agulhas de costura, agulhas de tricô, agulhas-passadoras, agulhas de crochê, furadores para bordar e artigos semelhantes, para uso manual, de ferro ou aço; alfinetes de segurança e outros alfinetes, de ferro ou aço, não especificados nem compreendidos noutras posições. - Outs.Alfinetes N/Especif.Outs Pos.,Ferr.Aco"
05040013,"Animais vivos e produtos do reino animal - Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos. - NÃO INFORMADO - De suínos"
85122021,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 85.39), limpadores de para-brisas, degeladores e desembaçadores elétricos, do tipo utilizado em ciclos ou automóveis. - Luzes fixas"
31029000,"Produtos das indústrias químicas ou das indústrias conexas - Adubos (fertilizantes). - Adubos (fertilizantes) minerais ou químicos, nitrogenados (azotados). - - Outros, incluindo as misturas não mencionadas nas subposições precedentes"
30049061,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profiláticos, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho. - Terfenadina; talniflumato; malato ácido de cleboprida; econazol ou seu nitrato; nitrato de isoconazol; flubendazol; cloridrato de mepivacaína; trimetoprima; cloridrato de bupivacaína"
30049039,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profiláticos, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho. - Outros"
