ref,fundam_legal,beneficio,item,codigo_ncm,descricao_ncm,descr_produto,proporcao,ncm,tributos_nfe,valor_nfe
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,20,03043290,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros",Peixes e carnes de peixes,1,03043290,7653.260000000001,158730.71
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03043290,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0,03043290,7653.260000000001,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,03043300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Perca-do-nilo (Lates niloticus)",-,0,03043300,16.76,0
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,20,03043300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Perca-do-nilo (Lates niloticus)",Peixes e carnes de peixes,1,03043300,16.76,83.6
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03043300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Perca-do-nilo (Lates niloticus)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0,03043300,16.76,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,03043900,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Outros",-,0,03043900,1149.9,0
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,20,03043900,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Outros",Peixes e carnes de peixes,1,03043900,1149.9,120131.08
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03043900,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Outros","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0,03043900,1149.9,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044100,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masoueOncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)",-,0,03044100,3096.330000000001,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044100,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masoueOncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044100,3096.330000000001,35010.05000000001
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044200,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apacheeOncorhynchus chrysogaster)",-,0,03044200,230.42,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044200,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apacheeOncorhynchus chrysogaster)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044200,230.42,1350
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, ScophthalmidaeeCitharidae)",-,0,03044300,0,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, ScophthalmidaeeCitharidae)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044300,0,511.02
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044400,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes das famíliasBregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, MoridaeeMuraenolepididae",-,0,03044400,6966,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044400,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes das famíliasBregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, MoridaeeMuraenolepididae","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044400,6966,39360
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044500,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Espadarte (Xiphias gladius)",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044500,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Espadarte (Xiphias gladius)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044600,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Merluza negra e merluza antártica (Marlongas*) (Dissostichusspp.)",-,0,03044600,742.63,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044600,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Merluza negra e merluza antártica (Marlongas*) (Dissostichusspp.)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044600,742.63,7806.650000000001
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044700,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Cação e outros tubarões",-,0,03044700,16.84,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044700,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Cação e outros tubarões","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044700,16.84,207.8
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044800,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Raias (Rajidae)",-,0,03044800,0,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044800,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Raias (Rajidae)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044800,0,250
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044910,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Cherne-poveiro (Polyprion americanus)",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044910,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Cherne-poveiro (Polyprion americanus)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044920,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Garoupas (Acanthistiusspp.)",-,0,03044920,0,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044920,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Garoupas (Acanthistiusspp.)","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044920,0,75.84
Alíquota de Referência - Demais Produtos,GERAL,-,-,03044990,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros",-,0,03044990,706.3300000000002,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03044990,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03044990,706.3300000000002,15700.7
Alíquota de Referência - Demais Produtos,GERAL,-,-,03045100,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Tilápias (Oreochromisspp.), bagres (peixes-gato*) (Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinusspp.,Carassiusspp.,Ctenopharyngodon idellus,Hypophthalmichthysspp.,Cirrhinusspp.,Mylopharyngodon piceus,Catla catla,Labeospp.,Osteochilus hasselti,Leptobarbus hoeveni,Megalobramaspp.), enguias (Anguillaspp.), perca-do-nilo (La",-,0,03045100,1725.89,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03045100,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Tilápias (Oreochromisspp.), bagres (peixes-gato*) (Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinusspp.,Carassiusspp.,Ctenopharyngodon idellus,Hypophthalmichthysspp.,Cirrhinusspp.,Mylopharyngodon piceus,Catla catla,Labeospp.,Osteochilus hasselti,Leptobarbus hoeveni,Megalobramaspp.), enguias (Anguillaspp.), perca-do-nilo (La","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03045100,1725.89,62226.23
Alíquota de Referência - Demais Produtos,GERAL,-,-,03045200,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Salmonídeos",-,0,03045200,8.76,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03045200,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Salmonídeos","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03045200,8.76,831.3499999999999
Alíquota de Referência - Demais Produtos,GERAL,-,-,03045300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes das famíliasBregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, MoridaeeMuraenolepididae",-,0,03045300,400.82,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03045300,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Peixes das famíliasBregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, MoridaeeMuraenolepididae","Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1,03045300,400.82,41867.79
Alíquota de Referência - Demais Produtos,GERAL,-,-,03045400,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - -- Espadarte (Xiphias gladius)",-,0,03045400,0,0
